REPORTER_DEA_NO	REPORTER_BUS_ACT	REPORTER_NAME	REPORTER_ADDL_CO_INFO	REPORTER_ADDRESS1	REPORTER_ADDRESS2	REPORTER_CITY	REPORTER_STATE	REPORTER_ZIP	REPORTER_COUNTY	BUYER_DEA_NO	BUYER_BUS_ACT	BUYER_NAME	BUYER_ADDL_CO_INFO	BUYER_ADDRESS1	BUYER_ADDRESS2	BUYER_CITY	BUYER_STATE	BUYER_ZIP	BUYER_COUNTY	TRANSACTION_CODE	DRUG_CODE	NDC_NO	DRUG_NAME	QUANTITY	UNIT	ACTION_INDICATOR	ORDER_FORM_NO	CORRECTION_NO	STRENGTH	TRANSACTION_DATE	CALC_BASE_WT_IN_GM	DOSAGE_UNIT	TRANSACTION_ID	Product_Name	Ingredient_Name	Measure	MME_Conversion_Factor	Combined_Labeler_Name	Revised_Company_Name	Reporter_family	dos_str
PD0029567	DISTRIBUTOR	MCKESSON CORPORATION	null	DBA MCKESSON DRUG COMPANY	7721 POLK STREET	LANDOVER	MD	20785	PRINCE GEORGES	BM7307805	RETAIL PHARMACY	MEDPARK PHARMACY INC	null	2002 MEDICAL PARKWAY	SUITE 170	ANNAPOLIS	MD	21401	ANNE ARUNDEL	S	9143	60951079670	OXYCODONE	1	null	null	12X000028	null	null	2272012	0.672375	100	1202060616	ENDOCET TABS;7.5MG OXYCODONE.HCL & 5	OXYCODONE HYDROCHLORIDE	TAB	1.5	Par Pharmaceutical	Endo Pharmaceuticals, Inc.	McKesson Corporation	7.5
PD0029567	DISTRIBUTOR	MCKESSON CORPORATION	null	DBA MCKESSON DRUG COMPANY	7721 POLK STREET	LANDOVER	MD	20785	PRINCE GEORGES	BM7307805	RETAIL PHARMACY	MEDPARK PHARMACY INC	null	2002 MEDICAL PARKWAY	SUITE 170	ANNAPOLIS	MD	21401	ANNE ARUNDEL	S	9193	406036101	HYDROCODONE	1	null	null	null	null	null	3122012	0.6054	100	1203009537	HYDROCODO.BIT 10MG&AC USP TAB	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1	SpecGx LLC	Mallinckrodt	McKesson Corporation	10
PD0029567	DISTRIBUTOR	MCKESSON CORPORATION	null	DBA MCKESSON DRUG COMPANY	7721 POLK STREET	LANDOVER	MD	20785	PRINCE GEORGES	BM7307805	RETAIL PHARMACY	MEDPARK PHARMACY INC	null	2002 MEDICAL PARKWAY	SUITE 170	ANNAPOLIS	MD	21401	ANNE ARUNDEL	S	9193	591054005	HYDROCODONE	1	null	null	null	null	null	3212012	3.027	500	1203025441	HYDROCODONE BIT. 10MG/ACETAMINOPHEN	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1	Actavis Pharma, Inc.	Allergan, Inc.	McKesson Corporation	10
PD0029567	DISTRIBUTOR	MCKESSON CORPORATION	null	DBA MCKESSON DRUG COMPANY	7721 POLK STREET	LANDOVER	MD	20785	PRINCE GEORGES	BM7307805	RETAIL PHARMACY	MEDPARK PHARMACY INC	null	2002 MEDICAL PARKWAY	SUITE 170	ANNAPOLIS	MD	21401	ANNE ARUNDEL	S	9193	591320201	HYDROCODONE	1	null	null	null	null	null	3142012	0.3027	100	1203028465	HYDROCODONE BITARTRATE AND ACETA 5MG	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1	Actavis Pharma, Inc.	Allergan, Inc.	McKesson Corporation	5
PD0029567	DISTRIBUTOR	MCKESSON CORPORATION	null	DBA MCKESSON DRUG COMPANY	7721 POLK STREET	LANDOVER	MD	20785	PRINCE GEORGES	BM7307805	RETAIL PHARMACY	MEDPARK PHARMACY INC	null	2002 MEDICAL PARKWAY	SUITE 170	ANNAPOLIS	MD	21401	ANNE ARUNDEL	S	9143	60951070070	OXYCODONE	2	null	null	12X000043	null	null	3142012	1.34475	200	1203054498	ENDOCET - 7.5MG OXYCODONE.HCL/325MG	OXYCODONE HYDROCHLORIDE	TAB	1.5	Par Pharmaceutical	Endo Pharmaceuticals, Inc.	McKesson Corporation	7.5
PD0029567	DISTRIBUTOR	MCKESSON CORPORATION	null	DBA MCKESSON DRUG COMPANY	7721 POLK STREET	LANDOVER	MD	20785	PRINCE GEORGES	BM7307805	RETAIL PHARMACY	MEDPARK PHARMACY INC	null	2002 MEDICAL PARKWAY	SUITE 170	ANNAPOLIS	MD	21401	ANNE ARUNDEL	S	9143	63481062370	OXYCODONE	1	null	null	12X000045	null	null	3192012	0.44825	100	1203057022	PERCOCET (OXYCODONE HCL/ACETA) 5MG/3	OXYCODONE HYDROCHLORIDE	TAB	1.5	Endo Pharmaceuticals, Inc.	Endo Pharmaceuticals, Inc.	McKesson Corporation	5
RM0424363	DISTRIBUTOR	MCKESSON CORPORATION	null	10504 MCKESSON DRIVE	null	RUTHER GLEN	VA	22546	CAROLINE	BM7307805	RETAIL PHARMACY	MEDPARK PHARMACY INC	null	2002 MEDICAL PARKWAY	SUITE 170	ANNAPOLIS	MD	21401	ANNE ARUNDEL	S	9143	10702000801	OXYCODONE	2	null	null	12X000052	null	null	3292012	2.6895	200	1203004888	OXYCODONE HCL 15MG USP TABLETS	OXYCODONE HYDROCHLORIDE	TAB	1.5	KVK-Tech, Inc.	KVK-Tech, Inc.	McKesson Corporation	15
RM0424363	DISTRIBUTOR	MCKESSON CORPORATION	null	10504 MCKESSON DRIVE	null	RUTHER GLEN	VA	22546	CAROLINE	BM7307805	RETAIL PHARMACY	MEDPARK PHARMACY INC	null	2002 MEDICAL PARKWAY	SUITE 170	ANNAPOLIS	MD	21401	ANNE ARUNDEL	S	9143	59011048010	OXYCODONE	1	null	null	12X000054	null	null	4032012	7.172	100	1204052366	OXYCONTIN 80MG OXYCODONE HCL CR TABL	OXYCODONE HYDROCHLORIDE	TAB	1.5	Purdue Pharma LP	Purdue Pharma LP	McKesson Corporation	80
RM0424363	DISTRIBUTOR	MCKESSON CORPORATION	null	10504 MCKESSON DRIVE	null	RUTHER GLEN	VA	22546	CAROLINE	BM7307805	RETAIL PHARMACY	MEDPARK PHARMACY INC	null	2002 MEDICAL PARKWAY	SUITE 170	ANNAPOLIS	MD	21401	ANNE ARUNDEL	S	9143	60951079670	OXYCODONE	1	null	null	12X000058	null	null	4102012	0.672375	100	1204059820	ENDOCET TABS;7.5MG OXYCODONE.HCL & 5	OXYCODONE HYDROCHLORIDE	TAB	1.5	Par Pharmaceutical	Endo Pharmaceuticals, Inc.	McKesson Corporation	7.5
RM0424363	DISTRIBUTOR	MCKESSON CORPORATION	null	10504 MCKESSON DRIVE	null	RUTHER GLEN	VA	22546	CAROLINE	BM7307805	RETAIL PHARMACY	MEDPARK PHARMACY INC	null	2002 MEDICAL PARKWAY	SUITE 170	ANNAPOLIS	MD	21401	ANNE ARUNDEL	S	9143	60951079770	OXYCODONE	2	null	null	12X000066	null	null	4242012	1.793	200	1204059996	ENDOCET TABS - 10MG OXYCODONE.HCL &	OXYCODONE HYDROCHLORIDE	TAB	1.5	Par Pharmaceutical	Endo Pharmaceuticals, Inc.	McKesson Corporation	10
RM0424363	DISTRIBUTOR	MCKESSON CORPORATION	null	10504 MCKESSON DRIVE	null	RUTHER GLEN	VA	22546	CAROLINE	BM7307805	RETAIL PHARMACY	MEDPARK PHARMACY INC	null	2002 MEDICAL PARKWAY	SUITE 170	ANNAPOLIS	MD	21401	ANNE ARUNDEL	S	9143	63481062870	OXYCODONE	1	null	null	12X000061	null	null	4162012	0.672375	100	1204060692	PERCOCET TABLETS OXYCODONE HCL 7.5MG	OXYCODONE HYDROCHLORIDE	TAB	1.5	Endo Pharmaceuticals, Inc.	Endo Pharmaceuticals, Inc.	McKesson Corporation	7.5
RM0424363	DISTRIBUTOR	MCKESSON CORPORATION	null	10504 MCKESSON DRIVE	null	RUTHER GLEN	VA	22546	CAROLINE	BM7307805	RETAIL PHARMACY	MEDPARK PHARMACY INC	null	2002 MEDICAL PARKWAY	SUITE 170	ANNAPOLIS	MD	21401	ANNE ARUNDEL	S	9143	63481062970	OXYCODONE	1	null	null	12X000059	null	null	4112012	0.8965	100	1204060759	PERCOCET TABLETS 10MG OXYCODONE HCL/	OXYCODONE HYDROCHLORIDE	TAB	1.5	Endo Pharmaceuticals, Inc.	Endo Pharmaceuticals, Inc.	McKesson Corporation	10
RM0424363	DISTRIBUTOR	MCKESSON CORPORATION	null	10504 MCKESSON DRIVE	null	RUTHER GLEN	VA	22546	CAROLINE	BM7307805	RETAIL PHARMACY	MEDPARK PHARMACY INC	null	2002 MEDICAL PARKWAY	SUITE 170	ANNAPOLIS	MD	21401	ANNE ARUNDEL	S	9193	591320201	HYDROCODONE	1	null	null	null	null	null	5042012	0.3027	100	1205038220	HYDROCODONE BITARTRATE AND ACETA 5MG	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1	Actavis Pharma, Inc.	Allergan, Inc.	McKesson Corporation	5
RM0424363	DISTRIBUTOR	MCKESSON CORPORATION	null	10504 MCKESSON DRIVE	null	RUTHER GLEN	VA	22546	CAROLINE	BM7307805	RETAIL PHARMACY	MEDPARK PHARMACY INC	null	2002 MEDICAL PARKWAY	SUITE 170	ANNAPOLIS	MD	21401	ANNE ARUNDEL	S	9143	406055201	OXYCODONE	4	null	null	12X000092	null	null	6072012	1.793	400	1206015782	OXYCODONE HYDROCHLORIDE TABLETS 5MG	OXYCODONE HYDROCHLORIDE	TAB	1.5	SpecGx LLC	Mallinckrodt	McKesson Corporation	5
RM0424363	DISTRIBUTOR	MCKESSON CORPORATION	null	10504 MCKESSON DRIVE	null	RUTHER GLEN	VA	22546	CAROLINE	BM7307805	RETAIL PHARMACY	MEDPARK PHARMACY INC	null	2002 MEDICAL PARKWAY	SUITE 170	ANNAPOLIS	MD	21401	ANNE ARUNDEL	S	9143	406851501	OXYCODONE	7	null	null	12X000098	null	null	6182012	9.41325	700	1206022332	OXYCODONE HYDROCHLORIDE 15MG TABLETS	OXYCODONE HYDROCHLORIDE	TAB	1.5	SpecGx LLC	Mallinckrodt	McKesson Corporation	15
RM0424363	DISTRIBUTOR	MCKESSON CORPORATION	null	10504 MCKESSON DRIVE	null	RUTHER GLEN	VA	22546	CAROLINE	BM7307805	RETAIL PHARMACY	MEDPARK PHARMACY INC	null	2002 MEDICAL PARKWAY	SUITE 170	ANNAPOLIS	MD	21401	ANNE ARUNDEL	S	9143	60951079770	OXYCODONE	1	null	null	12X000099	null	null	6252012	0.8965	100	1206067844	ENDOCET TABS - 10MG OXYCODONE.HCL &	OXYCODONE HYDROCHLORIDE	TAB	1.5	Par Pharmaceutical	Endo Pharmaceuticals, Inc.	McKesson Corporation	10
RM0424363	DISTRIBUTOR	MCKESSON CORPORATION	null	10504 MCKESSON DRIVE	null	RUTHER GLEN	VA	22546	CAROLINE	BM7307805	RETAIL PHARMACY	MEDPARK PHARMACY INC	null	2002 MEDICAL PARKWAY	SUITE 170	ANNAPOLIS	MD	21401	ANNE ARUNDEL	S	9143	406052201	OXYCODONE	1	null	null	12X000114	null	null	7192012	0.672375	100	1207015981	OXYCODONE HCL/ACETAMINOPHEN 7.5MG/32	OXYCODONE HYDROCHLORIDE	TAB	1.5	SpecGx LLC	Mallinckrodt	McKesson Corporation	7.5
RM0424363	DISTRIBUTOR	MCKESSON CORPORATION	null	10504 MCKESSON DRIVE	null	RUTHER GLEN	VA	22546	CAROLINE	BM7307805	RETAIL PHARMACY	MEDPARK PHARMACY INC	null	2002 MEDICAL PARKWAY	SUITE 170	ANNAPOLIS	MD	21401	ANNE ARUNDEL	S	9143	60951071270	OXYCODONE	4	null	null	12X000128	null	null	8082012	3.586	400	1208073428	ENDOCET - 10MG OXYCODONE.HCL/325MG A	OXYCODONE HYDROCHLORIDE	TAB	1.5	Par Pharmaceutical	Endo Pharmaceuticals, Inc.	McKesson Corporation	10
RM0424363	DISTRIBUTOR	MCKESSON CORPORATION	null	10504 MCKESSON DRIVE	null	RUTHER GLEN	VA	22546	CAROLINE	BM7307805	RETAIL PHARMACY	MEDPARK PHARMACY INC	null	2002 MEDICAL PARKWAY	SUITE 170	ANNAPOLIS	MD	21401	ANNE ARUNDEL	S	9143	60951071270	OXYCODONE	2	null	null	12X000133	null	null	8162012	1.793	200	1208073830	ENDOCET - 10MG OXYCODONE.HCL/325MG A	OXYCODONE HYDROCHLORIDE	TAB	1.5	Par Pharmaceutical	Endo Pharmaceuticals, Inc.	McKesson Corporation	10
RM0424363	DISTRIBUTOR	MCKESSON CORPORATION	null	10504 MCKESSON DRIVE	null	RUTHER GLEN	VA	22546	CAROLINE	BM7307805	RETAIL PHARMACY	MEDPARK PHARMACY INC	null	2002 MEDICAL PARKWAY	SUITE 170	ANNAPOLIS	MD	21401	ANNE ARUNDEL	S	9143	406051201	OXYCODONE	5	null	null	12X000158	null	null	9242012	2.24125	500	1209015061	OXYCODONE HCL/ACETAMINOPHEN 5MG/325M	OXYCODONE HYDROCHLORIDE	TAB	1.5	SpecGx LLC	Mallinckrodt	McKesson Corporation	5
RM0424363	DISTRIBUTOR	MCKESSON CORPORATION	null	10504 MCKESSON DRIVE	null	RUTHER GLEN	VA	22546	CAROLINE	BM7307805	RETAIL PHARMACY	MEDPARK PHARMACY INC	null	2002 MEDICAL PARKWAY	SUITE 170	ANNAPOLIS	MD	21401	ANNE ARUNDEL	S	9143	406052201	OXYCODONE	3	null	null	12X000147	null	null	9102012	2.017125	300	1209016048	OXYCODONE HCL/ACETAMINOPHEN 7.5MG/32	OXYCODONE HYDROCHLORIDE	TAB	1.5	SpecGx LLC	Mallinckrodt	McKesson Corporation	7.5
RM0424363	DISTRIBUTOR	MCKESSON CORPORATION	null	10504 MCKESSON DRIVE	null	RUTHER GLEN	VA	22546	CAROLINE	BM7307805	RETAIL PHARMACY	MEDPARK PHARMACY INC	null	2002 MEDICAL PARKWAY	SUITE 170	ANNAPOLIS	MD	21401	ANNE ARUNDEL	S	9143	406853001	OXYCODONE	3	null	null	12X000146	null	null	9062012	8.0685	300	1209021982	OXYCODONE HYDROCHLORIDE 30MG TABLET	OXYCODONE HYDROCHLORIDE	TAB	1.5	SpecGx LLC	Mallinckrodt	McKesson Corporation	30
RM0424363	DISTRIBUTOR	MCKESSON CORPORATION	null	10504 MCKESSON DRIVE	null	RUTHER GLEN	VA	22546	CAROLINE	BM7307805	RETAIL PHARMACY	MEDPARK PHARMACY INC	null	2002 MEDICAL PARKWAY	SUITE 170	ANNAPOLIS	MD	21401	ANNE ARUNDEL	S	9143	10702005601	OXYCODONE	2	null	null	12X000154	null	null	9182012	1.793	200	1209040004	OXYCODONE HCI 10MG TABLETS USP	OXYCODONE HYDROCHLORIDE	TAB	1.5	KVK-Tech, Inc.	KVK-Tech, Inc.	McKesson Corporation	10
RM0424363	DISTRIBUTOR	MCKESSON CORPORATION	null	10504 MCKESSON DRIVE	null	RUTHER GLEN	VA	22546	CAROLINE	BM7307805	RETAIL PHARMACY	MEDPARK PHARMACY INC	null	2002 MEDICAL PARKWAY	SUITE 170	ANNAPOLIS	MD	21401	ANNE ARUNDEL	S	9143	406051205	OXYCODONE	1	null	null	12X000164	null	null	10022012	2.24125	500	1210017526	OXYCODONE HCL/ACETAMINOPHEN 5MG/325M	OXYCODONE HYDROCHLORIDE	TAB	1.5	SpecGx LLC	Mallinckrodt	McKesson Corporation	5
RM0424363	DISTRIBUTOR	MCKESSON CORPORATION	null	10504 MCKESSON DRIVE	null	RUTHER GLEN	VA	22546	CAROLINE	BM7307805	RETAIL PHARMACY	MEDPARK PHARMACY INC	null	2002 MEDICAL PARKWAY	SUITE 170	ANNAPOLIS	MD	21401	ANNE ARUNDEL	S	9143	10702005601	OXYCODONE	3	null	null	12X000174	null	null	10262012	2.6895	300	1210045950	OXYCODONE HCI 10MG TABLETS USP	OXYCODONE HYDROCHLORIDE	TAB	1.5	KVK-Tech, Inc.	KVK-Tech, Inc.	McKesson Corporation	10
RM0424363	DISTRIBUTOR	MCKESSON CORPORATION	null	10504 MCKESSON DRIVE	null	RUTHER GLEN	VA	22546	CAROLINE	BM7307805	RETAIL PHARMACY	MEDPARK PHARMACY INC	null	2002 MEDICAL PARKWAY	SUITE 170	ANNAPOLIS	MD	21401	ANNE ARUNDEL	S	9143	59011046010	OXYCODONE	1	null	null	12X000166	null	null	10042012	5.379	100	1210064468	OXYCONTIN 60MG OXYCODONE HCL CR TABL	OXYCODONE HYDROCHLORIDE	TAB	1.5	Purdue Pharma LP	Purdue Pharma LP	McKesson Corporation	60
RM0424363	DISTRIBUTOR	MCKESSON CORPORATION	null	10504 MCKESSON DRIVE	null	RUTHER GLEN	VA	22546	CAROLINE	BM7307805	RETAIL PHARMACY	MEDPARK PHARMACY INC	null	2002 MEDICAL PARKWAY	SUITE 170	ANNAPOLIS	MD	21401	ANNE ARUNDEL	S	9143	406055201	OXYCODONE	2	null	null	12X000194	null	null	11292012	0.8965	200	1211019081	OXYCODONE HYDROCHLORIDE TABLETS 5MG	OXYCODONE HYDROCHLORIDE	TAB	1.5	SpecGx LLC	Mallinckrodt	McKesson Corporation	5
RM0424363	DISTRIBUTOR	MCKESSON CORPORATION	null	10504 MCKESSON DRIVE	null	RUTHER GLEN	VA	22546	CAROLINE	BM7307805	RETAIL PHARMACY	MEDPARK PHARMACY INC	null	2002 MEDICAL PARKWAY	SUITE 170	ANNAPOLIS	MD	21401	ANNE ARUNDEL	S	9143	59011042010	OXYCODONE	1	null	null	12X000203	null	null	12172012	1.793	100	1212059897	OXYCONTIN 20MG OXYCODONE HCL CR TABL	OXYCODONE HYDROCHLORIDE	TAB	1.5	Purdue Pharma LP	Purdue Pharma LP	McKesson Corporation	20
RM0424363	DISTRIBUTOR	MCKESSON CORPORATION	null	10504 MCKESSON DRIVE	null	RUTHER GLEN	VA	22546	CAROLINE	BM7307805	RETAIL PHARMACY	MEDPARK PHARMACY INC	null	2002 MEDICAL PARKWAY	SUITE 170	ANNAPOLIS	MD	21401	ANNE ARUNDEL	S	9143	59011043010	OXYCODONE	1	null	null	12X000196	null	null	12042012	2.6895	100	1212060429	OXYCONTIN 30MG OXYCODONE HCL CR TABL	OXYCODONE HYDROCHLORIDE	TAB	1.5	Purdue Pharma LP	Purdue Pharma LP	McKesson Corporation	30
PD0029567	DISTRIBUTOR	MCKESSON CORPORATION	null	DBA MCKESSON DRUG COMPANY	7721 POLK STREET	LANDOVER	MD	20785	PRINCE GEORGES	BM7307805	RETAIL PHARMACY	MEDPARK PHARMACY INC	null	2002 MEDICAL PARKWAY	SUITE 170	ANNAPOLIS	MD	21401	ANNE ARUNDEL	S	9143	60951071270	OXYCODONE	1	null	null	12X000007	null	null	1122012	0.8965	100	1201074544	ENDOCET - 10MG OXYCODONE.HCL/325MG A	OXYCODONE HYDROCHLORIDE	TAB	1.5	Par Pharmaceutical	Endo Pharmaceuticals, Inc.	McKesson Corporation	10
PD0029567	DISTRIBUTOR	MCKESSON CORPORATION	null	DBA MCKESSON DRUG COMPANY	7721 POLK STREET	LANDOVER	MD	20785	PRINCE GEORGES	BM7307805	RETAIL PHARMACY	MEDPARK PHARMACY INC	null	2002 MEDICAL PARKWAY	SUITE 170	ANNAPOLIS	MD	21401	ANNE ARUNDEL	S	9143	406055201	OXYCODONE	1	null	null	12X000029	null	null	2282012	0.44825	100	1202016716	OXYCODONE HYDROCHLORIDE TABLETS 5MG	OXYCODONE HYDROCHLORIDE	TAB	1.5	SpecGx LLC	Mallinckrodt	McKesson Corporation	5
PD0029567	DISTRIBUTOR	MCKESSON CORPORATION	null	DBA MCKESSON DRUG COMPANY	7721 POLK STREET	LANDOVER	MD	20785	PRINCE GEORGES	BM7307805	RETAIL PHARMACY	MEDPARK PHARMACY INC	null	2002 MEDICAL PARKWAY	SUITE 170	ANNAPOLIS	MD	21401	ANNE ARUNDEL	S	9143	10702000901	OXYCODONE	1	null	null	12X000017	null	null	2072012	2.6895	100	1202035681	OXYCODONE HCL 30MG USP TABLETS	OXYCODONE HYDROCHLORIDE	TAB	1.5	KVK-Tech, Inc.	KVK-Tech, Inc.	McKesson Corporation	30
PD0029567	DISTRIBUTOR	MCKESSON CORPORATION	null	DBA MCKESSON DRUG COMPANY	7721 POLK STREET	LANDOVER	MD	20785	PRINCE GEORGES	BM7307805	RETAIL PHARMACY	MEDPARK PHARMACY INC	null	2002 MEDICAL PARKWAY	SUITE 170	ANNAPOLIS	MD	21401	ANNE ARUNDEL	S	9143	10702000901	OXYCODONE	9	null	null	12X000030	null	null	2292012	24.2055	900	1202035838	OXYCODONE HCL 30MG USP TABLETS	OXYCODONE HYDROCHLORIDE	TAB	1.5	KVK-Tech, Inc.	KVK-Tech, Inc.	McKesson Corporation	30
PD0029567	DISTRIBUTOR	MCKESSON CORPORATION	null	DBA MCKESSON DRUG COMPANY	7721 POLK STREET	LANDOVER	MD	20785	PRINCE GEORGES	BM7307805	RETAIL PHARMACY	MEDPARK PHARMACY INC	null	2002 MEDICAL PARKWAY	SUITE 170	ANNAPOLIS	MD	21401	ANNE ARUNDEL	S	9143	59011048010	OXYCODONE	1	null	null	12X000028	null	null	2272012	7.172	100	1202052318	OXYCONTIN 80MG OXYCODONE HCL CR TABL	OXYCODONE HYDROCHLORIDE	TAB	1.5	Purdue Pharma LP	Purdue Pharma LP	McKesson Corporation	80
PD0029567	DISTRIBUTOR	MCKESSON CORPORATION	null	DBA MCKESSON DRUG COMPANY	7721 POLK STREET	LANDOVER	MD	20785	PRINCE GEORGES	BM7307805	RETAIL PHARMACY	MEDPARK PHARMACY INC	null	2002 MEDICAL PARKWAY	SUITE 170	ANNAPOLIS	MD	21401	ANNE ARUNDEL	S	9143	60951070070	OXYCODONE	2	null	null	12X000014	null	null	2012012	1.34475	200	1202058873	ENDOCET - 7.5MG OXYCODONE.HCL/325MG	OXYCODONE HYDROCHLORIDE	TAB	1.5	Par Pharmaceutical	Endo Pharmaceuticals, Inc.	McKesson Corporation	7.5
PD0029567	DISTRIBUTOR	MCKESSON CORPORATION	null	DBA MCKESSON DRUG COMPANY	7721 POLK STREET	LANDOVER	MD	20785	PRINCE GEORGES	BM7307805	RETAIL PHARMACY	MEDPARK PHARMACY INC	null	2002 MEDICAL PARKWAY	SUITE 170	ANNAPOLIS	MD	21401	ANNE ARUNDEL	S	9143	60951070070	OXYCODONE	1	null	null	12X000027	null	null	2242012	0.672375	100	1202059261	ENDOCET - 7.5MG OXYCODONE.HCL/325MG	OXYCODONE HYDROCHLORIDE	TAB	1.5	Par Pharmaceutical	Endo Pharmaceuticals, Inc.	McKesson Corporation	7.5
PD0029567	DISTRIBUTOR	MCKESSON CORPORATION	null	DBA MCKESSON DRUG COMPANY	7721 POLK STREET	LANDOVER	MD	20785	PRINCE GEORGES	BM7307805	RETAIL PHARMACY	MEDPARK PHARMACY INC	null	2002 MEDICAL PARKWAY	SUITE 170	ANNAPOLIS	MD	21401	ANNE ARUNDEL	S	9143	10702000801	OXYCODONE	4	null	null	12X000043	null	null	3142012	5.379	400	1203033335	OXYCODONE HCL 15MG USP TABLETS	OXYCODONE HYDROCHLORIDE	TAB	1.5	KVK-Tech, Inc.	KVK-Tech, Inc.	McKesson Corporation	15
PD0029567	DISTRIBUTOR	MCKESSON CORPORATION	null	DBA MCKESSON DRUG COMPANY	7721 POLK STREET	LANDOVER	MD	20785	PRINCE GEORGES	BM7307805	RETAIL PHARMACY	MEDPARK PHARMACY INC	null	2002 MEDICAL PARKWAY	SUITE 170	ANNAPOLIS	MD	21401	ANNE ARUNDEL	S	9143	10702000901	OXYCODONE	2	null	null	12X000040	null	null	3082012	5.379	200	1203033400	OXYCODONE HCL 30MG USP TABLETS	OXYCODONE HYDROCHLORIDE	TAB	1.5	KVK-Tech, Inc.	KVK-Tech, Inc.	McKesson Corporation	30
PD0029567	DISTRIBUTOR	MCKESSON CORPORATION	null	DBA MCKESSON DRUG COMPANY	7721 POLK STREET	LANDOVER	MD	20785	PRINCE GEORGES	BM7307805	RETAIL PHARMACY	MEDPARK PHARMACY INC	null	2002 MEDICAL PARKWAY	SUITE 170	ANNAPOLIS	MD	21401	ANNE ARUNDEL	S	9143	60951070070	OXYCODONE	7	null	null	12X000048	null	null	3232012	4.706625	700	1203054664	ENDOCET - 7.5MG OXYCODONE.HCL/325MG	OXYCODONE HYDROCHLORIDE	TAB	1.5	Par Pharmaceutical	Endo Pharmaceuticals, Inc.	McKesson Corporation	7.5
RA0287020	DISTRIBUTOR	ANDA PHARMACEUTICALS INC	null	6500 ADELAIDE COURT	null	GROVEPORT	OH	43125	FRANKLIN	BM7307805	RETAIL PHARMACY	MEDPARK PHARMACY INC	null	2002 MEDICAL PARKWAY	SUITE 170	ANNAPOLIS	MD	21401	ANNE ARUNDEL	S	9143	406853001	OXYCODONE	2	null	null	12XW00840	null	null	1102012	5.379	200	1201016359	OXYCODONE HYDROCHLORIDE 30MG TABLET	OXYCODONE HYDROCHLORIDE	TAB	1.5	SpecGx LLC	Mallinckrodt	Anda, Inc	30
RM0424363	DISTRIBUTOR	MCKESSON CORPORATION	null	10504 MCKESSON DRIVE	null	RUTHER GLEN	VA	22546	CAROLINE	BM7307805	RETAIL PHARMACY	MEDPARK PHARMACY INC	null	2002 MEDICAL PARKWAY	SUITE 170	ANNAPOLIS	MD	21401	ANNE ARUNDEL	S	9143	60951070070	OXYCODONE	4	null	null	12X000053	null	null	4022012	2.6895	400	1204058460	ENDOCET - 7.5MG OXYCODONE.HCL/325MG	OXYCODONE HYDROCHLORIDE	TAB	1.5	Par Pharmaceutical	Endo Pharmaceuticals, Inc.	McKesson Corporation	7.5
RM0424363	DISTRIBUTOR	MCKESSON CORPORATION	null	10504 MCKESSON DRIVE	null	RUTHER GLEN	VA	22546	CAROLINE	BM7307805	RETAIL PHARMACY	MEDPARK PHARMACY INC	null	2002 MEDICAL PARKWAY	SUITE 170	ANNAPOLIS	MD	21401	ANNE ARUNDEL	S	9143	60951071270	OXYCODONE	5	null	null	12X000067	null	null	4252012	4.4825	500	1204059621	ENDOCET - 10MG OXYCODONE.HCL/325MG A	OXYCODONE HYDROCHLORIDE	TAB	1.5	Par Pharmaceutical	Endo Pharmaceuticals, Inc.	McKesson Corporation	10
RM0424363	DISTRIBUTOR	MCKESSON CORPORATION	null	10504 MCKESSON DRIVE	null	RUTHER GLEN	VA	22546	CAROLINE	BM7307805	RETAIL PHARMACY	MEDPARK PHARMACY INC	null	2002 MEDICAL PARKWAY	SUITE 170	ANNAPOLIS	MD	21401	ANNE ARUNDEL	S	9193	591320301	HYDROCODONE	1	null	null	null	null	null	5092012	0.45405	100	1205038350	HYDROCODONE BITARTRATE AND ACETA 7.5	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1	Actavis Pharma, Inc.	Allergan, Inc.	McKesson Corporation	7.5
RM0424363	DISTRIBUTOR	MCKESSON CORPORATION	null	10504 MCKESSON DRIVE	null	RUTHER GLEN	VA	22546	CAROLINE	BM7307805	RETAIL PHARMACY	MEDPARK PHARMACY INC	null	2002 MEDICAL PARKWAY	SUITE 170	ANNAPOLIS	MD	21401	ANNE ARUNDEL	S	9143	406052201	OXYCODONE	5	null	null	12X000101	null	null	6262012	3.361875	500	1206014773	OXYCODONE HCL/ACETAMINOPHEN 7.5MG/32	OXYCODONE HYDROCHLORIDE	TAB	1.5	SpecGx LLC	Mallinckrodt	McKesson Corporation	7.5
